Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Cantinho,"Ana Carolina,Gastão Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Cantinho,"Ana Carolina,Gastão Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Cantinho,"Ana Carolina,Gastão Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,É Isso Aí,"Ana Carolina,Damien Rice",Ana Carolina,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,É Isso Aí,"Ana Carolina,Damien Rice",Ana Carolina,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,É Isso Aí,"Ana Carolina,Damien Rice",Ana Carolina,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Elevador,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Elevador,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Elevador,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Encostar Na Tua,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Encostar Na Tua,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Encostar Na Tua,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Eu Comi A Madona,"Alvin L,Ana Carolina,Mano Melo,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Eu Comi A Madona,"Alvin L,Ana Carolina,Mano Melo,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Eu Comi A Madona,"Alvin L,Ana Carolina,Mano Melo,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Eu Sou Melhor Que Você,Maurício Pacheco,Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Eu Sou Melhor Que Você,Maurício Pacheco,Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Eu Sou Melhor Que Você,Maurício Pacheco,Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Fever,"Eddie Cooley,John Davenport",Ana Carolina,"Bmg Rights Management Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Fever,"Eddie Cooley,John Davenport",Ana Carolina,"Bmg Rights Management Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Fever,"Eddie Cooley,John Davenport",Ana Carolina,"Bmg Rights Management Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Nua,"Ana Carolina,Vítor Ramil",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Nua,"Ana Carolina,Vítor Ramil",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Nua,"Ana Carolina,Vítor Ramil",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Pra Rua Me Levar,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Pra Rua Me Levar,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Pra Rua Me Levar,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Quem De Nós Dois (La Mia Storia Tra Le Dita),"Ana Carolina,Dudu Falcão,Gianluca Grignani,Massimo Luca",Ana Carolina,"Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Ruas De Outono,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Ruas De Outono,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Ruas De Outono,"Ana Carolina,Totonho Villeroy",Ana Carolina,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Trancado,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Trancado,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Trancado,Ana Carolina,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Uma Louca Tempestade,"Bebeto Alves,Totonho Villeroy",Ana Carolina,"Nossamusica Producoes E Edicoes Musicais Ltda Epp,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Uma Louca Tempestade,"Bebeto Alves,Totonho Villeroy",Ana Carolina,"Nossamusica Producoes E Edicoes Musicais Ltda Epp,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Uma Louca Tempestade,"Bebeto Alves,Totonho Villeroy",Ana Carolina,"Nossamusica Producoes E Edicoes Musicais Ltda Epp,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-08 00:00:00,Vai (Verão De 2001),Mona Saback,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-09 00:00:00,Vai (Verão De 2001),Mona Saback,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ana Carolina - Dois Quartos,2024-11-11 00:00:00,Vai (Verão De 2001),Mona Saback,Ana Carolina,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santana,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,"Empurra, Empurra","Alaim Tavares,Gilson Babilônia",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,"Empurra, Empurra","Alaim Tavares,Gilson Babilônia",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,"Empurra, Empurra","Alaim Tavares,Gilson Babilônia",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Fã,Mônica San Galo,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Fã,Mônica San Galo,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Fã,Mônica San Galo,Ivete Sangalo,Iessi Music Label Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Faraó Divindade Do Egito,Luciano Gomes,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Faraó Divindade Do Egito,Luciano Gomes,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Faraó Divindade Do Egito,Luciano Gomes,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Flor Do Reggae,"Fabinho O'Brian,Gigi,Ivete Sangalo",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Flor Do Reggae,"Fabinho O'Brian,Gigi,Ivete Sangalo",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Flor Do Reggae,"Fabinho O'Brian,Gigi,Ivete Sangalo",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Ladeira Do Pelô,Betão,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Ladeira Do Pelô,Betão,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Ladeira Do Pelô,Betão,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Manda Ver,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Manda Ver,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Manda Ver,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Mega Beijo,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Mega Beijo,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Mega Beijo,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-15 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-16 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Multishow Ao Vivo - Ivete Sangalo 20 Anos,2024-11-18 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
