file,last_commit_date,last_commit_sha,last_message
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Janeiro24__eligible_alias.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Janeiro24__eligible_explicit.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Novembro23__eligible_alias.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Novembro23__eligible_explicit.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Unificado SBT nov dez 23 e jan fev mar 24__eligible_alias.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Unificado SBT nov dez 23 e jan fev mar 24__eligible_explicit.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/_matches_fornecedores.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/_matches_unified.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/band UNIFICADO out dez 2023 jan fev 2024__eligible_alias.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/band UNIFICADO out dez 2023 jan fev 2024__eligible_explicit.csv,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/build_explicit_terms_index.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/build_files_summary.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/build_unified_summaries.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/build_value_rollups.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/export_sbt_rights_eligible.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/run_full_pipeline.py,2025-11-07 19:30:03 -0300,880f17bc765ac582f9c7522a3aace8eef5933294,"Rebuild: merged matches (Fornecedores+Unified), re-export eligible workbooks, rebuild rollups and summaries; add explicit terms index and per-file summary; normalize fornecedores (summary + per-sheet)"
Estelita/Processed/Normalized/_summary.csv,2025-11-07 18:51:32 -0300,ac19be51ac4f993e88fed8dcea23f564b4eb5c20,"Normalizer: add fornecedores normalizer + summary; README updated with standard schema and usage"
Estelita/normalize_fornecedores.py,2025-11-07 18:51:32 -0300,ac19be51ac4f993e88fed8dcea23f564b4eb5c20,"Normalizer: add fornecedores normalizer + summary; README updated with standard schema and usage"
Estelita/build_providers_summary.py,2025-11-07 18:38:34 -0300,e00f52023fc761ca6d8bdffc4d3f69949a689df5,"Summaries: add Providers_Explicit_Alias_Summary (explicit + alias, with/without value); docs updated"
Estelita/Processed/Searchable_Base.csv,2025-11-07 18:23:21 -0300,276488e7e8ec16cad6ce2e417f9a0bfef9ca8a9a,"Search base: add normalized titles/authors/ISWC/ISRC/publisher+artist aliases; Coverage: audit suppliers across Fornecedores+Unified; outputs generated"
Estelita/Processed/Supplier_Search_Coverage.csv,2025-11-07 18:23:21 -0300,276488e7e8ec16cad6ce2e417f9a0bfef9ca8a9a,"Search base: add normalized titles/authors/ISWC/ISRC/publisher+artist aliases; Coverage: audit suppliers across Fornecedores+Unified; outputs generated"
Estelita/Processed/_logs/Searchable_Stats.json,2025-11-07 18:23:21 -0300,276488e7e8ec16cad6ce2e417f9a0bfef9ca8a9a,"Search base: add normalized titles/authors/ISWC/ISRC/publisher+artist aliases; Coverage: audit suppliers across Fornecedores+Unified; outputs generated"
Estelita/audit_search_coverage.py,2025-11-07 18:23:21 -0300,276488e7e8ec16cad6ce2e417f9a0bfef9ca8a9a,"Search base: add normalized titles/authors/ISWC/ISRC/publisher+artist aliases; Coverage: audit suppliers across Fornecedores+Unified; outputs generated"
Estelita/build_searchable_base.py,2025-11-07 18:23:21 -0300,276488e7e8ec16cad6ce2e417f9a0bfef9ca8a9a,"Search base: add normalized titles/authors/ISWC/ISRC/publisher+artist aliases; Coverage: audit suppliers across Fornecedores+Unified; outputs generated"
Estelita/Processed/Summaries/Band_Explicit_With_Value.csv,2025-11-07 18:12:24 -0300,cba4ac443a30ffbc11a9e15eb18c1418cb13fd65,"Summaries: add Band_Explicit_With_Value.csv (8 rows, integer amounts)"
.gitignore,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/CanalBrasil unificado Jan fev mar24 dez 2023.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/Clipes Unificados_nov Dez 2023.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/Globo MusicCueSheet meses 08 10 11 de 2023 e 01 de 2024.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/Globo Unificado nov dez2023.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/SBT Unificado  nov dez 23 e jan fev mar 24.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/Tv Aparecida Unificado  Dez 2023 jan mar 2024.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/Raw/Unified/band UNIFICADO out dez 2023 jan fev 2024.xlsx,2025-11-07 17:14:14 -0300,516a0987c5391ba98c34c0078a88d349d2765a2c,"Add Raw/Unified unified supplier workbooks to repo; update ignore rules to track them"
Estelita/build_fornecedores_summaries.py,2025-11-07 16:46:56 -0300,a3e514650e305359cab33a472b467191a6505cfd,"Currency parsing: strip $; reclassify values using Uncertain Match; rebuild alias value rollup with amount_cents; prep for accurate metrics"
Estelita/build_finance_pack.py,2025-11-07 16:35:15 -0300,c1b5ca9ad5c6a68cee29d39331060834de2c3edf,"Normalize monetary values: add integer cents columns; recompute summaries using cents; add metrics script; regenerate finance pack"
Estelita/print_explicit_metrics.py,2025-11-07 16:35:15 -0300,c1b5ca9ad5c6a68cee29d39331060834de2c3edf,"Normalize monetary values: add integer cents columns; recompute summaries using cents; add metrics script; regenerate finance pack"
Estelita/Processed/Summaries/SBT_Rights_Eligible_Summary.csv,2025-11-07 15:54:59 -0300,0c5deecd304acc721000211d0b7aaf6692854f5d,"Structure: add Processed/Summaries copies of key summary CSVs (non-breaking)"
Estelita/Processed/Eligible_Explicit_All_Providers.csv,2025-11-07 15:16:48 -0300,45e9e559e251d9d33bf0c74a59b09056ab85d125,"Consolidated: add Eligible_Explicit_All_Providers.csv from matches-only refs; README updated with summaries"
Estelita/Processed/01-JAN2024-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/01-JAN2024-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/03-MAR2024-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/03-MAR2024-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/12-DEZ2023-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/12-DEZ2023-SINCRONIZACAO MUSICAL-TV APARECIDA__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/MusicCueSheet_TvAberta_Agosto2023__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/MusicCueSheet_TvAberta_Agosto2023__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/MusicCueSheet_TvAberta_Outubro2023__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/MusicCueSheet_TvAberta_Outubro2023__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Relatorio_CanalBrasil_Jan24__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Relatorio_CanalBrasil_Jan24__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Ubem_CanalBrasil_Fev24 (1)__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Ubem_CanalBrasil_Fev24 (1)__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Janeiro24__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Janeiro24__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/band UNIFICADO out dez 2023 jan fev 2024__matches_only_with_refs.csv,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/band UNIFICADO out dez 2023 jan fev 2024__matches_only_with_refs.xlsx,2025-11-07 15:04:47 -0300,2b8d5453448c414851323ce20f7fd60171ac64fb,"Batch: add matches-only + eligible outputs for Aparecida, Band, Canal Brasil, Globo TvAberta; stats prepared"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Novembro23__matches_only_with_refs.csv,2025-11-07 14:51:50 -0300,ab785844838bde7795a9a0760eb307f0a7b727ad,"Globo: add matches-only + eligible workbooks for Globoplay Novembro23; update .gitignore exceptions"
Estelita/Processed/Ubem_MusicCueSheet_OriginaisGloboplay_Novembro23__matches_only_with_refs.xlsx,2025-11-07 14:51:50 -0300,ab785844838bde7795a9a0760eb307f0a7b727ad,"Globo: add matches-only + eligible workbooks for Globoplay Novembro23; update .gitignore exceptions"
Estelita/Processed/Unificado SBT nov dez 23 e jan fev mar 24__matches_only_with_refs.csv,2025-11-07 13:21:50 -0300,1cb33ba188c72e7c606d27b55bc2bc7e5d89eebb,"SBT: normalize currency in matches-only workbook; add review CSV; docs/gitignore updated"
Estelita/Processed/Unificado SBT nov dez 23 e jan fev mar 24__matches_only_with_refs.xlsx,2025-11-07 13:21:50 -0300,1cb33ba188c72e7c606d27b55bc2bc7e5d89eebb,"SBT: normalize currency in matches-only workbook; add review CSV; docs/gitignore updated"
Estelita/export_matches_from_supplier_file.py,2025-11-07 13:21:50 -0300,1cb33ba188c72e7c606d27b55bc2bc7e5d89eebb,"SBT: normalize currency in matches-only workbook; add review CSV; docs/gitignore updated"
Estelita/Processed/Eligible_Artists.txt,2025-11-07 11:42:16 -0300,382fcd9358a947d33da3e5d4599fc611f3e36d4a,"Add eligibility catalog builder and SBT rights-eligible exporter; integrate eligible sources into export; docs to follow"
Estelita/Processed/Eligible_Catalog.csv,2025-11-07 11:42:16 -0300,382fcd9358a947d33da3e5d4599fc611f3e36d4a,"Add eligibility catalog builder and SBT rights-eligible exporter; integrate eligible sources into export; docs to follow"
Estelita/Processed/_logs/Eligible_Catalog.summary.json,2025-11-07 11:42:16 -0300,382fcd9358a947d33da3e5d4599fc611f3e36d4a,"Add eligibility catalog builder and SBT rights-eligible exporter; integrate eligible sources into export; docs to follow"
Estelita/build_eligible_catalog.py,2025-11-07 11:42:16 -0300,382fcd9358a947d33da3e5d4599fc611f3e36d4a,"Add eligibility catalog builder and SBT rights-eligible exporter; integrate eligible sources into export; docs to follow"
Estelita/Processed/Curated_Titles_Authors.csv,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/Processed/Supplier_Matches.csv,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/Processed/Suppliers_Readiness_Report.csv,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/Processed/Suppliers_Readiness_Top.csv,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/Processed/_logs/Curated_Analysis.json,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/analyze_supplier_readiness.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/batch_match_suppliers.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/build_relations_duckdb.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/coverage_report.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/estelita_consolidator.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/prepare_titles_and_match_suppliers.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/run_match.py,2025-11-07 10:31:27 -0300,b9c71735ee9a4780102ff3a5a41886893dad9921,"SBT priority: scripts, reports, and SBT matches-only workbook (with refs); exclude oversized CSV outputs"
Estelita/GPT Correction executor.py,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/1 estelita_project_state.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/2 estelita_process_history.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/3 estelita_matching_strategy.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/4 estelita_next_actions.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/5 estelita_environment_setup.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT JSON INSTRUCTORS/consolidated_reference_instructions.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/GPT correction excutor 2.py,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/Processed/cleaning_report.csv,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/Project_instructionsGPT.json,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/maintenance.sh,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/match_estelita_data.py,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
Estelita/script ingest_fornecedores.py,2025-11-06 16:47:13 -0300,649d7672291298c9dd112697261cd0a696097d87,"Initial commit: Projeto Estelita - Data processing and matching system"
